Date,Open,High,Low,Close,Adj Close,Volume
2016-08-31,130.600006,131.580002,126.010002,127.070000,110.890335,6749080
2016-09-01,127.050003,127.980003,126.309998,126.800003,110.654724,2826460
2016-09-02,127.290001,128.570007,126.330002,128.449997,112.094612,4634820
2016-09-05,128.440002,129.720001,128.419998,129.289993,112.827660,2871850
2016-09-06,129.500000,130.470001,127.449997,130.470001,113.857414,2654230
2016-09-07,130.399994,130.399994,128.300003,129.300003,112.836388,2811980
2016-09-08,129.500000,129.779999,128.699997,129.199997,112.749123,2629740
2016-09-09,128.729996,129.190002,126.480003,126.550003,110.436554,2904740
2016-09-12,126.099998,127.830002,126.010002,126.669998,110.541267,2372419
2016-09-13,127.169998,127.370003,121.849998,122.190002,106.631706,8530950
2016-09-14,122.550003,122.790001,120.849998,121.500000,106.029564,5163820
2016-09-15,121.500000,122.480003,120.820000,122.389999,106.806236,6582470
2016-09-16,122.000000,122.989998,121.419998,122.989998,107.329834,5830460
2016-09-19,123.000000,127.599998,122.500000,127.300003,111.091057,6097110
2016-09-20,127.300003,127.769997,125.980003,127.500000,111.265579,4980049
2016-09-21,127.989998,129.500000,126.930000,127.309998,111.099770,4866870
2016-09-22,128.490005,130.889999,128.000000,130.889999,114.223938,6072555
2016-09-23,130.889999,131.500000,128.509995,129.600006,113.098198,4115982
2016-09-26,129.000000,129.000000,126.250000,127.449997,111.221939,4392225
2016-09-27,127.699997,127.699997,123.000000,123.000000,107.338562,6789484
2016-09-28,123.000000,125.769997,122.519997,123.889999,108.115242,3685880
2016-09-29,125.879997,126.889999,124.309998,125.180000,109.240982,6508310
2016-09-30,124.809998,127.800003,123.050003,126.599998,110.480179,7825291
2016-10-03,127.290001,128.979996,126.070000,127.669998,111.413933,4693390
2016-10-04,127.349998,127.879997,120.199997,120.199997,104.895081,9196980
2016-10-05,121.949997,123.500000,120.690002,122.599998,106.989494,11137150
2016-10-06,122.519997,122.879997,121.230003,122.250000,106.684067,2671430
2016-10-07,122.500000,123.250000,120.820000,121.669998,106.177910,6537521
2016-10-10,121.940002,124.099998,121.269997,123.290001,107.591637,5527270
2016-10-11,123.330002,124.639999,122.199997,124.000000,108.211235,7064903
2016-10-12,124.209999,125.220001,123.279999,124.050003,108.254875,6923261
2016-10-13,124.000000,124.480003,122.620003,123.550003,107.818535,3119960
2016-10-14,123.949997,124.800003,123.169998,124.269997,108.446854,3486830
2016-10-17,124.489998,124.489998,123.120003,123.500000,107.774895,3597940
2016-10-18,123.790001,124.239998,122.529999,124.239998,108.420670,3448160
2016-10-19,124.070000,124.230003,122.900002,122.910004,107.260033,2740855
2016-10-20,123.080002,123.160004,118.800003,119.059998,103.900238,6495611
2016-10-21,119.250000,119.250000,115.000000,116.000000,101.229858,9387540
2016-10-24,116.389999,117.389999,111.750000,112.830002,98.463501,9218690
2016-10-25,113.419998,118.400002,112.720001,117.650002,102.669777,13329305
2016-10-26,117.650002,119.199997,116.680000,117.309998,102.373062,3588770
2016-10-27,117.500000,119.750000,117.309998,118.800003,103.673340,3385910
2016-10-28,118.949997,118.949997,116.080002,117.389999,102.442871,4121207
2016-10-31,117.500000,117.500000,115.209999,116.709999,101.849464,6534961
2016-11-01,117.300003,117.800003,114.050003,114.699997,100.095390,7973280
2016-11-02,114.699997,115.779999,113.750000,114.910004,100.278656,3864446
2016-11-03,114.610001,116.139999,114.029999,114.910004,100.278656,4152810
2016-11-07,115.000000,115.500000,110.169998,110.169998,96.142189,16963240
2016-11-08,110.610001,112.699997,110.610001,111.199997,97.041039,5232540
2016-11-09,110.000000,114.239998,108.239998,112.989998,98.603119,13590490
2016-11-10,113.699997,118.489998,113.410004,114.000000,99.484520,15000855
2016-11-11,114.690002,115.269997,112.199997,112.199997,97.913712,11657881
2016-11-14,112.730003,113.169998,109.120003,110.000000,95.993843,16301810
2016-11-15,110.589996,112.750000,109.870003,111.209999,97.049767,8405082
2016-11-16,112.000000,113.699997,110.519997,111.300003,97.128311,15559905
2016-11-17,111.459999,112.139999,108.519997,109.000000,95.121170,14633520
2016-11-18,109.050003,112.699997,108.540001,112.620003,98.280235,12234850
2016-11-21,113.250000,115.449997,112.169998,113.029999,98.638023,8819100
2016-11-22,113.889999,116.680000,113.209999,116.680000,101.823288,9831680
2016-11-23,116.949997,119.220001,116.110001,119.000000,103.847878,11125250
2016-11-24,119.000000,119.669998,117.559998,118.669998,103.559891,6972001
2016-11-25,118.139999,118.699997,116.300003,117.500000,102.538872,6857270
2016-11-28,117.500000,117.980003,115.610001,116.300003,101.491669,3907640
2016-11-29,116.199997,116.489998,114.010002,114.010002,99.493256,8871440
2016-11-30,114.300003,119.639999,113.750000,118.349998,103.280640,11654940
2016-12-01,119.879997,121.629997,119.139999,119.599998,104.371475,10325750
2016-12-02,119.550003,119.690002,116.699997,116.699997,101.840729,7563691
2016-12-05,116.489998,119.550003,116.269997,119.449997,104.240578,7403238
2016-12-06,119.000000,120.870003,118.099998,119.809998,104.554741,7840766
2016-12-07,119.940002,120.620003,118.699997,118.699997,103.586075,4215760
2016-12-08,119.440002,120.500000,118.720001,119.699997,104.458748,6760220
2016-12-09,120.040001,122.199997,119.260002,120.550003,105.200516,8831204
2016-12-12,122.489998,125.300003,120.720001,125.000000,109.083908,15721350
2016-12-13,125.000000,129.270004,123.800003,128.460007,112.103355,10524421
2016-12-14,128.460007,128.460007,122.339996,122.500000,106.902229,12055540
2016-12-15,122.300003,125.000000,121.099998,124.900002,108.996635,8952910
2016-12-16,125.300003,126.239998,122.669998,122.730003,107.102943,9646902
2016-12-19,123.800003,124.839996,122.730003,124.000000,108.211235,5262742
2016-12-20,123.639999,123.940002,121.540001,122.500000,106.902229,5441360
2016-12-21,122.489998,125.500000,120.400002,120.400002,105.069618,7584140
2016-12-22,120.199997,120.370003,117.290001,117.500000,102.538872,6540020
2016-12-23,117.199997,118.400002,116.510002,116.669998,101.814552,4181004
2016-12-26,117.250000,119.160004,116.160004,118.150002,103.106110,2320200
2016-12-27,118.500000,119.489998,118.250000,119.430000,104.223129,2124732
2016-12-28,119.489998,121.349998,119.139999,120.510002,105.165611,3192642
2016-12-29,120.900002,123.099998,119.089996,122.449997,106.858597,4194230
2016-12-30,122.900002,125.589996,122.349998,125.589996,109.598778,6646200
2017-01-03,125.589996,130.410004,125.400002,127.900002,111.614655,11977980
2017-01-04,128.419998,130.000000,126.830002,130.000000,113.447258,5600435
2017-01-05,129.990005,130.839996,126.599998,127.750000,111.483749,6815570
2017-01-06,127.750000,128.649994,125.120003,125.570000,109.581322,3126570
2017-01-09,126.370003,128.389999,125.019997,127.800003,111.527390,7626690
2017-01-10,127.800003,130.130005,126.480003,129.949997,113.403625,6512590
2017-01-11,129.300003,134.770004,129.000000,134.770004,117.609901,14901877
2017-01-12,134.610001,137.600006,133.149994,137.600006,120.079567,10602680
2017-01-13,137.039993,137.490005,133.800003,134.690002,117.540092,10961955
2017-01-16,134.690002,135.360001,132.509995,133.000000,116.065277,4590790
2017-01-17,133.220001,134.289993,129.110001,129.800003,113.272720,10281820
2017-01-18,129.990005,131.800003,129.500000,131.500000,114.756271,4973955
2017-01-19,131.800003,134.399994,130.059998,131.679993,114.913345,7627570
2017-01-20,131.160004,132.389999,129.740005,130.750000,114.101768,3277231
2017-01-23,130.699997,132.490005,128.550003,130.399994,113.796326,4337641
2017-01-24,130.500000,131.750000,130.100006,131.610001,114.852264,5716280
2017-01-25,131.500000,132.449997,131.059998,131.860001,115.070427,3979015
2017-01-26,132.300003,136.990005,132.210007,136.419998,119.049805,7558460
2017-01-27,136.449997,139.800003,136.080002,138.500000,120.864967,6853995
2017-01-30,138.690002,138.880005,135.020004,136.000000,118.683296,4813370
2017-01-31,135.860001,136.869995,134.199997,134.199997,117.112480,4124070
2017-02-01,134.500000,135.100006,133.000000,134.800003,117.636078,5138080
2017-02-02,134.800003,135.649994,132.339996,134.169998,117.086304,4776128
2017-02-03,134.139999,135.899994,131.240005,135.789993,118.500023,7195480
2017-02-06,135.800003,136.699997,133.550003,135.100006,117.897888,3741746
2017-02-07,135.020004,135.039993,133.009995,133.690002,116.667427,3011465
2017-02-08,133.669998,133.669998,131.250000,131.550003,114.799904,4439015
2017-02-09,131.800003,132.770004,129.820007,131.669998,114.904617,4332420
2017-02-10,131.800003,133.699997,129.000000,130.789993,114.136665,5439764
2017-02-13,130.690002,132.119995,129.220001,129.479996,112.993469,4464420
2017-02-14,129.399994,129.929993,126.260002,127.400002,111.178322,7157150
2017-02-15,127.110001,128.600006,125.199997,127.809998,111.536110,9195741
2017-02-16,128.389999,128.419998,125.550003,127.000000,110.829247,6415974
2017-02-17,127.010002,128.199997,126.000000,126.500000,110.392906,7323980
2017-02-20,127.250000,127.300003,123.690002,124.379997,108.542854,6378881
2017-02-21,124.379997,125.500000,123.089996,124.970001,109.057724,5380365
2017-02-22,124.989998,126.250000,122.500000,126.199997,110.131111,7165530
2017-02-24,124.529999,127.199997,124.529999,126.199997,110.131111,7789100
2017-02-27,126.550003,126.550003,122.800003,123.000000,107.338562,6559530
2017-02-28,122.500000,125.500000,121.550003,123.500000,107.774895,7605312
2017-03-01,123.500000,128.250000,123.089996,128.250000,111.920082,6035050
2017-03-02,128.300003,130.600006,123.599998,124.470001,108.621391,9635331
2017-03-03,124.000000,124.389999,117.910004,118.260002,103.202103,20672778
2017-03-06,118.300003,119.000000,113.510002,113.510002,99.056915,18983590
2017-03-07,113.209999,116.449997,112.209999,116.449997,101.622566,13838640
2017-03-09,114.650002,117.769997,113.000000,113.500000,99.048180,18278595
2017-03-10,114.099998,114.830002,111.669998,113.000000,98.611847,9681845
2017-03-13,113.959999,115.400002,112.150002,114.019997,99.501976,7956920
2017-03-14,114.300003,115.089996,112.720001,113.199997,98.786385,7691550
2017-03-15,113.510002,114.199997,110.099998,110.150002,96.124733,10937202
2017-03-16,111.550003,112.849998,111.000000,112.809998,98.446037,12792551
2017-03-17,113.000000,116.389999,112.720001,114.449997,99.877220,13048542
2017-03-20,114.989998,117.800003,114.550003,117.160004,102.242165,13209413
2017-03-21,117.690002,119.330002,113.779999,114.379997,99.816132,16250020
2017-03-22,113.199997,114.779999,111.570000,113.489998,99.039459,16048480
2017-03-23,114.339996,115.660004,111.779999,112.010002,97.747910,9734170
2017-03-24,112.199997,115.089996,111.220001,114.320000,99.763779,9573650
2017-03-27,113.099998,113.989998,111.400002,112.400002,98.088249,6293880
2017-03-28,112.650002,114.650002,112.430000,114.620003,100.025581,7214815
2017-03-29,115.089996,115.779999,113.110001,113.410004,98.969650,8268340
2017-03-30,113.790001,114.930000,113.180000,114.099998,99.571793,4461877
2017-03-31,114.199997,114.430000,111.510002,111.510002,97.311569,5680580
2017-04-03,112.300003,114.879997,111.620003,114.599998,100.008118,8056607
2017-04-04,114.660004,114.709999,113.199997,114.339996,99.781227,6610050
2017-04-05,114.500000,116.900002,114.110001,116.150002,101.360771,10881900
2017-04-06,115.010002,115.959999,114.550003,114.989998,100.348465,5016703
2017-04-07,114.500000,114.779999,111.620003,111.750000,97.521019,10794842
2017-04-10,110.500000,111.000000,106.120003,107.550003,93.855789,20201080
2017-04-11,106.720001,109.209999,106.720001,107.550003,93.855789,8650642
2017-04-12,108.849998,108.849998,104.360001,104.900002,91.543221,9237643
2017-04-13,106.089996,107.019997,103.750000,105.900002,92.415894,9325935
2017-04-14,105.129997,105.889999,103.930000,104.349998,91.063240,3537680
2017-04-17,104.459999,107.709999,104.459999,107.669998,93.960510,8304340
2017-04-18,108.000000,108.089996,105.050003,105.500000,92.066818,8351971
2017-04-19,105.349998,106.849998,104.360001,106.500000,92.939491,7329388
2017-04-20,105.870003,109.500000,105.160004,109.199997,95.295700,14018054
2017-04-21,109.360001,111.400002,108.849998,111.400002,97.215576,9889262
2017-04-24,112.050003,114.099998,110.730003,112.360001,98.053345,10987890
2017-04-25,112.300003,115.279999,111.849998,114.620003,100.025581,10213282
2017-04-26,115.250000,115.699997,113.800003,115.000000,100.357185,11886771
2017-04-27,114.510002,115.879997,113.110001,115.790001,101.046600,7295580
2017-04-28,116.000000,116.000000,114.300003,115.050003,100.400826,7204750
2017-05-02,115.400002,117.750000,115.099998,117.300003,102.364342,8664634
2017-05-03,117.300003,119.029999,115.860001,118.199997,103.149734,8504682
2017-05-04,117.900002,118.489998,114.739998,114.739998,100.130302,10970597
2017-05-05,111.599998,116.680000,111.599998,116.300003,101.491669,8703561
2017-05-10,116.099998,117.970001,115.699997,116.730003,101.866913,8830170
2017-05-11,116.849998,116.980003,114.769997,115.449997,100.749893,5950381
2017-05-12,115.110001,116.330002,114.070000,115.349998,100.662628,9678360
2017-05-15,109.000000,109.870003,108.180000,108.900002,101.812584,7976351
2017-05-16,108.970001,109.599998,105.000000,105.339996,98.484268,9947470
2017-05-17,105.059998,107.709999,104.629997,107.050003,100.082985,7485550
2017-05-18,106.019997,107.379997,104.379997,105.750000,98.867584,8282201
2017-05-19,106.349998,106.889999,102.129997,102.500000,95.829102,9340412
2017-05-22,102.639999,103.349998,101.000000,101.449997,94.847435,8315442
2017-05-23,101.599998,104.779999,101.250000,103.430000,96.698578,6614630
2017-05-24,103.989998,104.279999,101.919998,102.500000,95.829102,6184710
2017-05-25,102.930000,103.019997,99.660004,99.800003,93.304825,11176290
2017-05-26,98.949997,99.449997,97.580002,97.580002,91.229309,10105110
2017-05-29,97.769997,100.940002,97.019997,100.699997,94.146248,9934770
2017-05-30,100.849998,102.070000,99.599998,100.379997,93.847076,6592220
2017-05-31,100.730003,101.709999,100.349998,101.000000,94.426727,14251451
2017-06-01,101.500000,101.849998,98.150002,100.800003,94.239746,10064594
2017-06-02,100.800003,102.349998,99.809998,101.900002,95.268150,7302960
2017-06-05,102.500000,103.739998,101.529999,103.139999,96.427452,6838354
2017-06-06,103.150002,103.480003,101.949997,101.949997,95.314896,5652531
2017-06-07,101.889999,105.379997,101.820000,103.889999,97.128639,14703011
2017-06-08,104.199997,106.449997,102.110001,104.000000,97.231476,15685754
2017-06-09,104.000000,106.150002,103.610001,106.150002,99.241554,8424675
2017-06-13,106.199997,107.830002,105.199997,107.089996,100.120377,10514211
2017-06-14,106.900002,108.389999,106.169998,107.500000,100.503693,12789600
2017-06-15,107.000000,107.010002,100.099998,102.730003,96.044144,23389703
2017-06-16,103.430000,104.400002,102.680000,103.120003,96.408752,6528340
2017-06-19,103.769997,107.150002,103.300003,106.900002,99.942749,4817840
2017-06-20,107.000000,108.800003,105.050003,105.050003,98.213150,8210991
2017-06-21,105.050003,106.449997,103.599998,103.970001,97.203430,8119071
2017-06-22,103.599998,106.449997,102.900002,105.570000,98.699303,7314413
2017-06-23,105.970001,107.879997,105.320000,106.800003,99.849258,5745610
2017-06-26,107.580002,108.930000,106.529999,106.900002,99.942749,6492710
2017-06-27,106.519997,107.860001,106.339996,106.519997,99.587471,7393470
2017-06-28,106.480003,108.930000,105.500000,108.599998,101.532104,7800920
2017-06-29,108.970001,109.620003,106.500000,106.510002,99.578125,8026403
2017-06-30,106.410004,106.750000,104.110001,104.330002,97.540009,8633176
2017-07-03,104.949997,105.750000,104.620003,105.750000,98.867584,5599230
2017-07-04,105.620003,106.449997,105.250000,106.000000,99.101318,5299630
2017-07-05,106.169998,108.230003,105.750000,107.599998,100.597183,6637994
2017-07-06,107.849998,109.500000,107.839996,109.000000,101.906075,8360690
2017-07-07,108.620003,109.400002,107.709999,108.900002,101.812584,4747961
2017-07-10,109.160004,111.739998,108.959999,111.639999,104.374252,7630104
2017-07-11,112.169998,112.779999,110.699997,111.269997,104.028328,5218010
2017-07-12,111.430000,114.790001,111.410004,114.650002,107.188362,10642858
2017-07-13,114.680000,115.110001,113.629997,114.129997,106.702194,7257050
2017-07-14,114.769997,114.769997,111.019997,111.379997,104.131172,6433932
2017-07-17,111.599998,113.129997,110.500000,112.000000,104.710831,4621325
2017-07-18,112.150002,112.470001,110.000000,111.000000,103.775909,6062860
2017-07-19,109.980003,113.870003,109.839996,113.870003,106.459122,5985790
2017-07-20,113.989998,114.000000,111.839996,112.199997,104.897804,8189780
2017-07-21,112.360001,112.360001,109.199997,109.900002,102.747498,7630170
2017-07-24,109.150002,111.059998,109.150002,110.000000,102.840988,5831123
2017-07-25,110.320000,110.820000,109.330002,109.930000,102.775543,7331430
2017-07-26,110.000000,111.260002,109.440002,109.889999,102.738144,6752504
2017-07-27,110.449997,110.449997,108.699997,109.709999,102.569862,5687030
2017-07-28,109.980003,109.980003,107.150002,108.900002,101.812584,7747981
2017-07-31,109.000000,109.620003,106.800003,107.050003,100.082985,4809132
2017-08-01,107.500000,109.610001,107.470001,109.199997,102.093048,7097170
2017-08-02,109.300003,111.190002,109.300003,110.730003,103.523483,5721415
2017-08-03,110.739998,111.120003,109.279999,109.419998,102.298737,6339100
2017-08-04,109.050003,109.959999,108.849998,109.209999,102.102402,3011503
2017-08-07,109.870003,111.449997,109.519997,110.750000,103.542183,5755690
2017-08-08,110.900002,114.949997,110.709999,114.949997,107.468834,9321400
2017-08-09,114.500000,115.040001,112.900002,115.000000,107.515579,7957510
2017-08-10,114.760002,114.879997,112.199997,112.510002,105.187637,6925230
2017-08-11,112.000000,113.400002,110.230003,111.919998,104.636032,7056080
2017-08-14,112.349998,114.389999,111.180000,114.250000,106.814392,6854040
2017-08-15,114.129997,114.949997,113.400002,114.559998,107.104210,4744630
2017-08-16,114.870003,116.370003,113.930000,114.000000,106.580658,7195716
2017-08-17,114.000000,114.300003,111.519997,111.699997,104.430351,6646090
2017-08-18,111.110001,111.870003,109.019997,109.400002,102.280045,12061641
2017-08-21,110.360001,110.360001,108.010002,108.089996,101.055298,7748605
2017-08-22,108.500000,109.300003,106.820000,107.199997,100.223213,9642750
2017-08-23,107.199997,108.120003,105.750000,107.650002,100.643936,8775870
2017-08-24,107.879997,108.830002,107.410004,108.250000,101.204887,4940561
2017-08-25,108.669998,108.669998,107.099998,107.269997,100.288666,4933800
2017-08-28,107.190002,107.260002,105.870003,106.209999,99.297653,7390930
2017-08-29,105.510002,106.169998,104.610001,104.839996,98.016808,7331970
2017-08-30,105.059998,105.879997,104.559998,105.199997,98.353386,6976820
2017-08-31,105.510002,106.029999,104.980003,105.389999,98.531021,10351193
2017-09-01,105.690002,105.690002,105.019997,105.250000,98.400131,5393157
2017-09-04,105.260002,107.430000,105.230003,107.400002,100.410202,7386531
2017-09-05,107.989998,111.339996,107.699997,111.220001,103.981590,14344640
2017-09-06,110.730003,112.510002,109.830002,112.510002,105.187637,7743220
2017-09-07,112.599998,113.500000,111.720001,113.400002,106.019714,5594515
2017-09-08,113.300003,113.989998,111.000000,111.690002,104.421005,9563451
2017-09-11,111.989998,112.889999,111.250000,112.400002,105.084793,6199480
2017-09-12,112.400002,112.769997,111.559998,112.220001,104.916512,4497840
2017-09-13,112.360001,113.199997,112.199997,112.650002,105.318520,7147020
2017-09-14,112.989998,113.199997,112.000000,112.489998,105.168930,5472110
2017-09-15,113.199997,114.800003,112.129997,113.940002,106.524567,9777191
2017-09-18,114.099998,115.459999,113.949997,115.000000,107.515579,4992292
2017-09-19,115.129997,116.449997,114.500000,115.300003,107.796059,11101075
2017-09-20,115.290001,116.589996,113.500000,116.489998,108.908607,6265786
2017-09-21,116.500000,117.900002,116.120003,116.300003,108.730980,7718820
2017-09-22,116.349998,117.000000,115.129997,116.029999,108.478546,3786000
2017-09-25,116.019997,116.029999,114.510002,115.260002,107.758667,7222040
2017-09-26,115.260002,117.650002,114.860001,116.800003,109.198441,10103124
2017-09-27,116.730003,117.349998,116.309998,117.099998,109.478905,6166370
2017-09-28,114.900002,116.089996,114.089996,114.940002,109.794136,6930550
2017-09-29,115.459999,116.300003,114.570000,115.500000,110.329063,4389402
2017-10-02,115.550003,116.500000,115.480003,115.669998,110.491455,5475532
2017-10-03,116.000000,117.949997,115.959999,117.220001,111.972061,8963561
2017-10-04,117.199997,119.199997,116.599998,119.000000,113.672371,8850320
2017-10-05,119.000000,119.550003,118.059998,119.430000,114.083122,8235058
2017-10-06,119.510002,120.389999,118.230003,119.690002,114.331482,9536074
2017-10-09,119.709999,119.870003,118.379997,118.889999,113.567291,4584640
2017-10-10,118.639999,119.209999,117.050003,117.349998,112.096237,5575866
2017-10-11,117.349998,119.610001,117.169998,117.779999,112.506989,7985593
2017-10-12,118.220001,119.459999,117.709999,118.400002,113.099236,9941400
2017-10-13,118.879997,120.650002,118.139999,120.489998,115.095657,10368424
2017-10-16,120.900002,122.550003,120.519997,121.709999,116.261040,12732201
2017-10-17,121.709999,121.709999,119.379997,120.449997,115.057449,10636784
2017-10-18,120.449997,121.660004,119.500000,120.470001,115.076561,7256400
2017-10-19,120.470001,121.099998,118.839996,119.500000,114.149986,10449760
2017-10-20,119.930000,119.970001,118.449997,119.440002,114.092674,10582300
2017-10-23,119.599998,120.300003,119.000000,119.279999,113.939835,6441112
2017-10-24,119.269997,121.400002,118.699997,120.029999,114.656258,10963805
2017-10-25,120.690002,121.139999,118.000000,118.099998,112.812660,6864050
2017-10-26,118.150002,118.839996,117.510002,118.000000,112.717140,9023981
2017-10-27,118.690002,118.769997,117.230003,118.400002,113.099236,7926405
2017-10-30,118.769997,119.220001,117.500000,117.900002,112.621620,9422773
2017-10-31,117.800003,118.650002,117.180000,118.019997,112.736244,6126467
2017-11-01,118.400002,118.419998,117.550003,118.349998,113.051468,3659601
2017-11-02,118.349998,119.199997,117.349998,119.199997,113.863411,6794395
2017-11-03,119.190002,120.699997,118.800003,120.309998,114.923721,9690560
2017-11-07,120.870003,125.000000,120.669998,125.000000,119.403748,14116231
2017-11-08,124.790001,127.550003,124.260002,127.050003,121.361977,10731530
2017-11-09,127.000000,127.959999,124.099998,127.809998,122.087944,15708660
2017-11-10,128.490005,128.490005,125.910004,126.800003,121.123169,10525645
2017-11-13,126.019997,127.230003,125.160004,125.800003,120.167938,15305210
2017-11-14,125.510002,126.989998,124.809998,125.510002,119.890923,14036730
2017-11-15,125.080002,126.000000,124.150002,124.930000,119.336884,10483460
2017-11-16,125.050003,125.169998,122.099998,123.529999,117.999557,10603590
2017-11-17,123.550003,123.550003,119.500000,119.500000,114.149986,11466941
2017-11-20,120.000000,123.489998,119.010002,123.000000,117.493286,6287475
2017-11-21,123.000000,128.460007,122.480003,127.440002,121.734512,7361350
2017-11-22,127.800003,130.000000,124.059998,125.779999,120.148827,8765480
2017-11-23,125.110001,126.400002,123.150002,124.300003,118.735092,11788250
2017-11-24,124.019997,127.169998,122.080002,126.279999,120.626442,9068060
2017-11-27,126.279999,127.099998,124.120003,125.279999,119.671211,6070821
2017-11-28,125.110001,126.379997,123.500000,126.199997,120.550026,6296487
2017-11-29,126.379997,126.379997,124.410004,125.769997,120.139275,8120990
2017-11-30,125.830002,126.000000,121.360001,124.250000,118.687325,10351734
2017-12-01,123.629997,124.180000,121.800003,122.610001,117.120750,6095720
2017-12-04,122.029999,123.870003,120.599998,122.320000,116.843735,6907200
2017-12-05,122.970001,123.199997,118.099998,118.099998,112.812660,9081870
2017-12-06,117.889999,120.769997,116.940002,119.650002,114.293274,7781895
2017-12-07,120.000000,120.379997,115.660004,116.199997,110.997726,9356655
2017-12-08,116.500000,120.930000,115.660004,119.370003,114.025810,10058190
2017-12-11,119.169998,121.699997,118.019997,121.699997,116.251488,6328890
2017-12-12,121.900002,124.000000,121.000000,124.000000,118.448517,5572268
2017-12-13,123.879997,123.879997,118.000000,118.000000,112.717140,9200130
2017-12-14,118.120003,121.120003,118.120003,121.120003,115.697456,7392681
2017-12-15,120.900002,120.900002,119.000000,120.809998,115.401337,6180543
2017-12-18,120.470001,121.739998,117.260002,118.000000,112.717140,5950911
2017-12-19,118.019997,118.349998,114.269997,114.720001,109.583984,11391150
2017-12-20,115.099998,115.349998,111.260002,111.750000,106.746956,9175061
2017-12-21,111.500000,112.480003,108.089996,108.900002,104.024551,11197570
2017-12-22,109.050003,111.570000,108.309998,110.099998,105.170822,6259157
2017-12-25,110.489998,110.660004,108.589996,110.000000,105.075302,2857293
2017-12-26,110.250000,110.540001,108.400002,109.010002,104.129623,2986915
2017-12-27,109.120003,109.839996,108.660004,109.070000,104.186935,4426541
2017-12-28,109.290001,109.389999,108.010002,109.389999,104.492607,4540954
2017-12-29,109.019997,110.400002,108.250000,108.970001,104.091415,5176581
2018-01-03,109.250000,110.419998,108.300003,109.180000,104.292015,8604110
2018-01-04,109.160004,109.800003,108.500000,109.120003,104.234703,9844615
2018-01-05,109.169998,109.360001,108.000000,108.250000,103.403648,7173570
2018-01-09,108.349998,109.879997,108.250000,109.059998,104.177383,13487347
2018-01-10,109.250000,113.550003,109.209999,113.400002,108.323082,17337316
2018-01-11,113.680000,115.570000,112.349998,115.300003,110.138023,14919480
2018-01-12,115.199997,115.199997,112.809998,113.489998,108.409050,9537840
2018-01-15,113.440002,114.379997,113.000000,113.839996,108.743378,5833055
2018-01-16,113.730003,114.989998,111.410004,112.970001,107.912331,8381256
2018-01-17,112.099998,113.139999,111.379997,112.500000,107.463371,8621654
2018-01-18,112.879997,113.949997,112.620003,113.400002,108.323082,8315887
2018-01-19,113.400002,113.500000,111.050003,111.500000,106.508148,8752391
2018-01-22,111.500000,113.800003,111.500000,113.599998,108.514130,8638590
2018-01-24,114.559998,114.989998,113.830002,114.800003,109.660408,4529840
2018-01-25,115.080002,116.800003,115.080002,116.360001,111.150566,10893140
2018-01-26,116.360001,116.500000,113.300003,115.750000,110.567871,8458954
2018-01-29,115.419998,119.199997,115.419998,118.199997,112.908180,9235170
2018-01-30,117.750000,118.699997,116.510002,117.099998,111.857430,8968510
2018-01-31,116.989998,116.989998,114.870003,115.000000,109.851448,6338135
2018-02-01,115.489998,117.190002,115.199997,116.699997,111.475334,6329861
2018-02-02,116.930000,117.900002,114.260002,115.800003,110.615639,8919914
2018-02-05,114.760002,116.440002,113.550003,115.720001,110.539215,6709550
2018-02-06,114.260002,115.370003,113.360001,113.599998,108.514130,8498530
2018-02-07,114.290001,114.930000,113.500000,113.500000,108.418602,5533820
2018-02-08,113.500000,114.000000,112.500000,112.800003,107.749947,5699520
2018-02-09,111.750000,112.120003,109.519997,110.500000,105.552917,12418701
2018-02-12,111.339996,111.540001,110.080002,110.300003,105.361870,6515091
2018-02-13,110.980003,111.470001,110.300003,111.250000,106.269341,5103141
2018-02-14,111.599998,112.550003,110.769997,111.199997,106.221573,8401942
2018-02-15,111.760002,111.889999,110.230003,110.300003,105.361870,5698530
2018-02-16,110.500000,111.180000,110.349998,110.620003,105.667542,4340445
2018-02-19,110.699997,111.430000,110.550003,110.559998,105.610229,2709900
2018-02-20,110.510002,111.400002,110.339996,111.400002,106.412621,4701761
2018-02-21,111.099998,114.230003,110.870003,114.230003,109.115929,7808704
2018-02-22,114.000000,114.389999,112.860001,113.379997,108.303978,7806854
2018-02-26,114.500000,115.120003,113.879997,114.650002,109.517120,6022589
2018-02-27,115.000000,115.400002,114.139999,115.089996,109.937416,3119793
2018-02-28,114.010002,114.580002,111.849998,111.849998,106.842476,4865200
2018-03-01,111.300003,114.339996,110.919998,113.489998,108.409050,4904470
2018-03-02,113.599998,116.239998,113.430000,115.459999,110.290855,8935340
2018-03-05,116.010002,117.769997,116.010002,117.000000,111.761909,4554810
2018-03-06,117.500000,121.199997,117.209999,119.650002,114.293274,12530002
2018-03-07,119.430000,119.480003,116.139999,117.000000,111.761909,9476501
2018-03-09,117.430000,119.849998,116.449997,119.669998,114.312370,3578441
2018-03-12,120.970001,121.199997,117.570000,118.400002,113.099236,5294865
2018-03-13,118.500000,119.650002,117.300003,119.000000,113.672371,6312683
2018-03-14,118.629997,118.750000,115.570000,115.570000,110.395927,7379640
2018-03-15,115.500000,117.690002,114.760002,117.010002,111.771461,8542998
2018-03-16,117.269997,121.000000,116.410004,121.000000,115.582832,10861399
